post_label,post_url,post_category,page,date,observation_time_cst,cumulative_views,daily_views,account_new_follows,source,source_file
Egypt vs Belgium Prediction,https://www.facebook.com/CarlcareServiceEgypt/posts/pfbid0gTr3s2pSetsTCPgjHA4rjvSR77tbDzCuUXyFwRWQMUhKLE2epGTkNUx6MEdvA8G1l?rdid=su25roObhWvajnMF#,Prediction campaign,Carlcare Service (EG),2026-06-23,2026-06-23 22:00,37160,74,10,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-vs-Belgium-Prediction_Daily-Views.csv
Egypt vs Belgium Prediction,https://www.facebook.com/CarlcareServiceEgypt/posts/pfbid0gTr3s2pSetsTCPgjHA4rjvSR77tbDzCuUXyFwRWQMUhKLE2epGTkNUx6MEdvA8G1l?rdid=su25roObhWvajnMF#,Prediction campaign,Carlcare Service (EG),2026-06-24,2026-06-24 22:00,37221,61,8,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-vs-Belgium-Prediction_Daily-Views.csv
Egypt vs Belgium Prediction,https://www.facebook.com/CarlcareServiceEgypt/posts/pfbid0gTr3s2pSetsTCPgjHA4rjvSR77tbDzCuUXyFwRWQMUhKLE2epGTkNUx6MEdvA8G1l?rdid=su25roObhWvajnMF#,Prediction campaign,Carlcare Service (EG),2026-06-25,2026-06-25 22:00,37281,60,1091,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-vs-Belgium-Prediction_Daily-Views.csv
Egypt vs Belgium Prediction,https://www.facebook.com/CarlcareServiceEgypt/posts/pfbid0gTr3s2pSetsTCPgjHA4rjvSR77tbDzCuUXyFwRWQMUhKLE2epGTkNUx6MEdvA8G1l?rdid=su25roObhWvajnMF#,Prediction campaign,Carlcare Service (EG),2026-06-26,2026-06-26 22:00,37398,117,1202,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-vs-Belgium-Prediction_Daily-Views.csv
Egypt vs Belgium Prediction,https://www.facebook.com/CarlcareServiceEgypt/posts/pfbid0gTr3s2pSetsTCPgjHA4rjvSR77tbDzCuUXyFwRWQMUhKLE2epGTkNUx6MEdvA8G1l?rdid=su25roObhWvajnMF#,Prediction campaign,Carlcare Service (EG),2026-06-27,2026-06-27 22:00,37509,111,61,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-vs-Belgium-Prediction_Daily-Views.csv
Egypt vs Belgium Prediction,https://www.facebook.com/CarlcareServiceEgypt/posts/pfbid0gTr3s2pSetsTCPgjHA4rjvSR77tbDzCuUXyFwRWQMUhKLE2epGTkNUx6MEdvA8G1l?rdid=su25roObhWvajnMF#,Prediction campaign,Carlcare Service (EG),2026-06-28,2026-06-28 22:00,37573,64,23,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-vs-Belgium-Prediction_Daily-Views.csv
Egypt vs Belgium Prediction,https://www.facebook.com/CarlcareServiceEgypt/posts/pfbid0gTr3s2pSetsTCPgjHA4rjvSR77tbDzCuUXyFwRWQMUhKLE2epGTkNUx6MEdvA8G1l?rdid=su25roObhWvajnMF#,Prediction campaign,Carlcare Service (EG),2026-06-29,2026-06-29 22:00,37601,28,8,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-vs-Belgium-Prediction_Daily-Views.csv
Egypt vs Belgium Prediction,https://www.facebook.com/CarlcareServiceEgypt/posts/pfbid0gTr3s2pSetsTCPgjHA4rjvSR77tbDzCuUXyFwRWQMUhKLE2epGTkNUx6MEdvA8G1l?rdid=su25roObhWvajnMF#,Prediction campaign,Carlcare Service (EG),2026-06-30,2026-06-30 22:00,37619,18,153,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-vs-Belgium-Prediction_Daily-Views.csv
Egypt vs Belgium Prediction,https://www.facebook.com/CarlcareServiceEgypt/posts/pfbid0gTr3s2pSetsTCPgjHA4rjvSR77tbDzCuUXyFwRWQMUhKLE2epGTkNUx6MEdvA8G1l?rdid=su25roObhWvajnMF#,Prediction campaign,Carlcare Service (EG),2026-07-01,2026-07-01 22:00,37653,34,61,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-vs-Belgium-Prediction_Daily-Views.csv
Egypt vs Belgium Prediction,https://www.facebook.com/CarlcareServiceEgypt/posts/pfbid0gTr3s2pSetsTCPgjHA4rjvSR77tbDzCuUXyFwRWQMUhKLE2epGTkNUx6MEdvA8G1l?rdid=su25roObhWvajnMF#,Prediction campaign,Carlcare Service (EG),2026-07-02,2026-07-02 22:00,37686,33,31,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-vs-Belgium-Prediction_Daily-Views.csv
Egypt vs Belgium Prediction,https://www.facebook.com/CarlcareServiceEgypt/posts/pfbid0gTr3s2pSetsTCPgjHA4rjvSR77tbDzCuUXyFwRWQMUhKLE2epGTkNUx6MEdvA8G1l?rdid=su25roObhWvajnMF#,Prediction campaign,Carlcare Service (EG),2026-07-03,2026-07-03 22:00,37701,15,36,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-vs-Belgium-Prediction_Daily-Views.csv
Egypt vs Iran Prediction,https://www.facebook.com/CarlcareServiceEgypt/posts/pfbid0x9gg9PwyXzG2G98ahP45MVam3UTTfm6KZjCxscBgCaM3ZESbHNRMgXC6s4dS22HDl?rdid=DeGkCkFLJGum0IXT#,Prediction campaign,Carlcare Service (EG),2026-06-25,2026-06-25 23:30,6250,6250,1091,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-vs-Iran-Prediction_Daily-Views.csv
Egypt vs Iran Prediction,https://www.facebook.com/CarlcareServiceEgypt/posts/pfbid0x9gg9PwyXzG2G98ahP45MVam3UTTfm6KZjCxscBgCaM3ZESbHNRMgXC6s4dS22HDl?rdid=DeGkCkFLJGum0IXT#,Prediction campaign,Carlcare Service (EG),2026-06-26,2026-06-26 23:00,91771,85521,1202,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-vs-Iran-Prediction_Daily-Views.csv
Egypt vs Iran Prediction,https://www.facebook.com/CarlcareServiceEgypt/posts/pfbid0x9gg9PwyXzG2G98ahP45MVam3UTTfm6KZjCxscBgCaM3ZESbHNRMgXC6s4dS22HDl?rdid=DeGkCkFLJGum0IXT#,Prediction campaign,Carlcare Service (EG),2026-06-27,2026-06-27 20:00,132439,40668,61,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-vs-Iran-Prediction_Daily-Views.csv
Egypt vs Iran Prediction,https://www.facebook.com/CarlcareServiceEgypt/posts/pfbid0x9gg9PwyXzG2G98ahP45MVam3UTTfm6KZjCxscBgCaM3ZESbHNRMgXC6s4dS22HDl?rdid=DeGkCkFLJGum0IXT#,Prediction campaign,Carlcare Service (EG),2026-06-28,2026-06-28 20:00,144382,11943,23,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-vs-Iran-Prediction_Daily-Views.csv
Egypt vs Iran Prediction,https://www.facebook.com/CarlcareServiceEgypt/posts/pfbid0x9gg9PwyXzG2G98ahP45MVam3UTTfm6KZjCxscBgCaM3ZESbHNRMgXC6s4dS22HDl?rdid=DeGkCkFLJGum0IXT#,Prediction campaign,Carlcare Service (EG),2026-06-29,2026-06-29 20:00,149718,5336,8,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-vs-Iran-Prediction_Daily-Views.csv
Egypt vs Iran Prediction,https://www.facebook.com/CarlcareServiceEgypt/posts/pfbid0x9gg9PwyXzG2G98ahP45MVam3UTTfm6KZjCxscBgCaM3ZESbHNRMgXC6s4dS22HDl?rdid=DeGkCkFLJGum0IXT#,Prediction campaign,Carlcare Service (EG),2026-06-30,2026-06-30 20:00,152997,3279,153,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-vs-Iran-Prediction_Daily-Views.csv
Egypt vs Iran Prediction,https://www.facebook.com/CarlcareServiceEgypt/posts/pfbid0x9gg9PwyXzG2G98ahP45MVam3UTTfm6KZjCxscBgCaM3ZESbHNRMgXC6s4dS22HDl?rdid=DeGkCkFLJGum0IXT#,Prediction campaign,Carlcare Service (EG),2026-07-01,2026-07-01 20:00,155223,2226,61,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-vs-Iran-Prediction_Daily-Views.csv
Egypt vs Iran Prediction,https://www.facebook.com/CarlcareServiceEgypt/posts/pfbid0x9gg9PwyXzG2G98ahP45MVam3UTTfm6KZjCxscBgCaM3ZESbHNRMgXC6s4dS22HDl?rdid=DeGkCkFLJGum0IXT#,Prediction campaign,Carlcare Service (EG),2026-07-02,2026-07-02 20:00,156784,1561,31,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-vs-Iran-Prediction_Daily-Views.csv
Egypt vs Iran Prediction,https://www.facebook.com/CarlcareServiceEgypt/posts/pfbid0x9gg9PwyXzG2G98ahP45MVam3UTTfm6KZjCxscBgCaM3ZESbHNRMgXC6s4dS22HDl?rdid=DeGkCkFLJGum0IXT#,Prediction campaign,Carlcare Service (EG),2026-07-03,2026-07-03 20:00,157911,1127,36,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-vs-Iran-Prediction_Daily-Views.csv
Egypt vs Iran Prediction,https://www.facebook.com/CarlcareServiceEgypt/posts/pfbid0x9gg9PwyXzG2G98ahP45MVam3UTTfm6KZjCxscBgCaM3ZESbHNRMgXC6s4dS22HDl?rdid=DeGkCkFLJGum0IXT#,Prediction campaign,Carlcare Service (EG),2026-07-04,2026-07-04 20:00,158715,804,10,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-vs-Iran-Prediction_Daily-Views.csv
Egypt vs Iran Prediction,https://www.facebook.com/CarlcareServiceEgypt/posts/pfbid0x9gg9PwyXzG2G98ahP45MVam3UTTfm6KZjCxscBgCaM3ZESbHNRMgXC6s4dS22HDl?rdid=DeGkCkFLJGum0IXT#,Prediction campaign,Carlcare Service (EG),2026-07-05,2026-07-05 20:00,159167,452,17,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-vs-Iran-Prediction_Daily-Views.csv
Egypt vs Iran Prediction,https://www.facebook.com/CarlcareServiceEgypt/posts/pfbid0x9gg9PwyXzG2G98ahP45MVam3UTTfm6KZjCxscBgCaM3ZESbHNRMgXC6s4dS22HDl?rdid=DeGkCkFLJGum0IXT#,Prediction campaign,Carlcare Service (EG),2026-07-06,2026-07-06 20:00,159567,400,371,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-vs-Iran-Prediction_Daily-Views.csv
Egypt vs Iran Prediction,https://www.facebook.com/CarlcareServiceEgypt/posts/pfbid0x9gg9PwyXzG2G98ahP45MVam3UTTfm6KZjCxscBgCaM3ZESbHNRMgXC6s4dS22HDl?rdid=DeGkCkFLJGum0IXT#,Prediction campaign,Carlcare Service (EG),2026-07-07,2026-07-07 20:00,159935,368,363,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-vs-Iran-Prediction_Daily-Views.csv
Egypt vs Iran Prediction,https://www.facebook.com/CarlcareServiceEgypt/posts/pfbid0x9gg9PwyXzG2G98ahP45MVam3UTTfm6KZjCxscBgCaM3ZESbHNRMgXC6s4dS22HDl?rdid=DeGkCkFLJGum0IXT#,Prediction campaign,Carlcare Service (EG),2026-07-08,2026-07-08 20:00,160240,305,21,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-vs-Iran-Prediction_Daily-Views.csv
Egypt vs Iran Prediction,https://www.facebook.com/CarlcareServiceEgypt/posts/pfbid0x9gg9PwyXzG2G98ahP45MVam3UTTfm6KZjCxscBgCaM3ZESbHNRMgXC6s4dS22HDl?rdid=DeGkCkFLJGum0IXT#,Prediction campaign,Carlcare Service (EG),2026-07-09,2026-07-09 20:00,160451,211,34,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-vs-Iran-Prediction_Daily-Views.csv
Egypt vs Iran Prediction,https://www.facebook.com/CarlcareServiceEgypt/posts/pfbid0x9gg9PwyXzG2G98ahP45MVam3UTTfm6KZjCxscBgCaM3ZESbHNRMgXC6s4dS22HDl?rdid=DeGkCkFLJGum0IXT#,Prediction campaign,Carlcare Service (EG),2026-07-10,2026-07-10 20:00,160586,135,26,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-vs-Iran-Prediction_Daily-Views.csv
Egypt vs Iran Prediction,https://www.facebook.com/CarlcareServiceEgypt/posts/pfbid0x9gg9PwyXzG2G98ahP45MVam3UTTfm6KZjCxscBgCaM3ZESbHNRMgXC6s4dS22HDl?rdid=DeGkCkFLJGum0IXT#,Prediction campaign,Carlcare Service (EG),2026-07-11,2026-07-11 20:00,160715,129,16,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-vs-Iran-Prediction_Daily-Views.csv
Egypt vs Iran Prediction,https://www.facebook.com/CarlcareServiceEgypt/posts/pfbid0x9gg9PwyXzG2G98ahP45MVam3UTTfm6KZjCxscBgCaM3ZESbHNRMgXC6s4dS22HDl?rdid=DeGkCkFLJGum0IXT#,Prediction campaign,Carlcare Service (EG),2026-07-12,2026-07-12 20:00,160838,123,9,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-vs-Iran-Prediction_Daily-Views.csv
Egypt vs Iran Prediction,https://www.facebook.com/CarlcareServiceEgypt/posts/pfbid0x9gg9PwyXzG2G98ahP45MVam3UTTfm6KZjCxscBgCaM3ZESbHNRMgXC6s4dS22HDl?rdid=DeGkCkFLJGum0IXT#,Prediction campaign,Carlcare Service (EG),2026-07-13,2026-07-13 20:00,160951,113,11,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-vs-Iran-Prediction_Daily-Views.csv
Egypt vs Iran Prediction,https://www.facebook.com/CarlcareServiceEgypt/posts/pfbid0x9gg9PwyXzG2G98ahP45MVam3UTTfm6KZjCxscBgCaM3ZESbHNRMgXC6s4dS22HDl?rdid=DeGkCkFLJGum0IXT#,Prediction campaign,Carlcare Service (EG),2026-07-14,2026-07-14 20:00,161060,109,13,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-vs-Iran-Prediction_Daily-Views.csv
Egypt vs Iran Prediction,https://www.facebook.com/CarlcareServiceEgypt/posts/pfbid0x9gg9PwyXzG2G98ahP45MVam3UTTfm6KZjCxscBgCaM3ZESbHNRMgXC6s4dS22HDl?rdid=DeGkCkFLJGum0IXT#,Prediction campaign,Carlcare Service (EG),2026-07-15,2026-07-15 20:00,161152,92,16,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-vs-Iran-Prediction_Daily-Views.csv
Egypt vs Iran Prediction,https://www.facebook.com/CarlcareServiceEgypt/posts/pfbid0x9gg9PwyXzG2G98ahP45MVam3UTTfm6KZjCxscBgCaM3ZESbHNRMgXC6s4dS22HDl?rdid=DeGkCkFLJGum0IXT#,Prediction campaign,Carlcare Service (EG),2026-07-16,2026-07-16 20:00,161228,76,291,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-vs-Iran-Prediction_Daily-Views.csv
Egypt vs New Zealand Prediction,https://www.facebook.com/CarlcareServiceEgypt/posts/pfbid0PBJVW8PUTc5sfzN9Tjh9xie26gjpnNCeW6Wg6V9qg4m8ijS13MrWiGTGzAfRdosvl?rdid=hGT7ASAEmeiZHoSx#,Prediction campaign,Carlcare Service (EG),2026-06-19,2026-06-19 23:00,12318,12318,607,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-vs-New-Zealand-Prediction_Daily-Views.csv
Egypt vs New Zealand Prediction,https://www.facebook.com/CarlcareServiceEgypt/posts/pfbid0PBJVW8PUTc5sfzN9Tjh9xie26gjpnNCeW6Wg6V9qg4m8ijS13MrWiGTGzAfRdosvl?rdid=hGT7ASAEmeiZHoSx#,Prediction campaign,Carlcare Service (EG),2026-06-20,2026-06-20 22:00,28131,15813,412,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-vs-New-Zealand-Prediction_Daily-Views.csv
Egypt vs New Zealand Prediction,https://www.facebook.com/CarlcareServiceEgypt/posts/pfbid0PBJVW8PUTc5sfzN9Tjh9xie26gjpnNCeW6Wg6V9qg4m8ijS13MrWiGTGzAfRdosvl?rdid=hGT7ASAEmeiZHoSx#,Prediction campaign,Carlcare Service (EG),2026-06-21,2026-06-21 22:00,33250,5119,428,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-vs-New-Zealand-Prediction_Daily-Views.csv
Egypt vs New Zealand Prediction,https://www.facebook.com/CarlcareServiceEgypt/posts/pfbid0PBJVW8PUTc5sfzN9Tjh9xie26gjpnNCeW6Wg6V9qg4m8ijS13MrWiGTGzAfRdosvl?rdid=hGT7ASAEmeiZHoSx#,Prediction campaign,Carlcare Service (EG),2026-06-22,2026-06-22 22:00,35374,2124,18,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-vs-New-Zealand-Prediction_Daily-Views.csv
Egypt vs New Zealand Prediction,https://www.facebook.com/CarlcareServiceEgypt/posts/pfbid0PBJVW8PUTc5sfzN9Tjh9xie26gjpnNCeW6Wg6V9qg4m8ijS13MrWiGTGzAfRdosvl?rdid=hGT7ASAEmeiZHoSx#,Prediction campaign,Carlcare Service (EG),2026-06-23,2026-06-23 22:00,36105,731,10,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-vs-New-Zealand-Prediction_Daily-Views.csv
Egypt vs New Zealand Prediction,https://www.facebook.com/CarlcareServiceEgypt/posts/pfbid0PBJVW8PUTc5sfzN9Tjh9xie26gjpnNCeW6Wg6V9qg4m8ijS13MrWiGTGzAfRdosvl?rdid=hGT7ASAEmeiZHoSx#,Prediction campaign,Carlcare Service (EG),2026-06-24,2026-06-24 22:00,36397,292,8,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-vs-New-Zealand-Prediction_Daily-Views.csv
Egypt vs New Zealand Prediction,https://www.facebook.com/CarlcareServiceEgypt/posts/pfbid0PBJVW8PUTc5sfzN9Tjh9xie26gjpnNCeW6Wg6V9qg4m8ijS13MrWiGTGzAfRdosvl?rdid=hGT7ASAEmeiZHoSx#,Prediction campaign,Carlcare Service (EG),2026-06-25,2026-06-25 22:00,36651,254,1091,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-vs-New-Zealand-Prediction_Daily-Views.csv
Egypt vs New Zealand Prediction,https://www.facebook.com/CarlcareServiceEgypt/posts/pfbid0PBJVW8PUTc5sfzN9Tjh9xie26gjpnNCeW6Wg6V9qg4m8ijS13MrWiGTGzAfRdosvl?rdid=hGT7ASAEmeiZHoSx#,Prediction campaign,Carlcare Service (EG),2026-06-26,2026-06-26 10:00,36824,173,1202,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-vs-New-Zealand-Prediction_Daily-Views.csv
Egypt vs New Zealand Prediction,https://www.facebook.com/CarlcareServiceEgypt/posts/pfbid0PBJVW8PUTc5sfzN9Tjh9xie26gjpnNCeW6Wg6V9qg4m8ijS13MrWiGTGzAfRdosvl?rdid=hGT7ASAEmeiZHoSx#,Prediction campaign,Carlcare Service (EG),2026-06-27,2026-06-27 10:00,37065,241,61,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-vs-New-Zealand-Prediction_Daily-Views.csv
Egypt vs New Zealand Prediction,https://www.facebook.com/CarlcareServiceEgypt/posts/pfbid0PBJVW8PUTc5sfzN9Tjh9xie26gjpnNCeW6Wg6V9qg4m8ijS13MrWiGTGzAfRdosvl?rdid=hGT7ASAEmeiZHoSx#,Prediction campaign,Carlcare Service (EG),2026-06-28,2026-06-28 10:00,37416,351,23,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-vs-New-Zealand-Prediction_Daily-Views.csv
Egypt vs New Zealand Prediction,https://www.facebook.com/CarlcareServiceEgypt/posts/pfbid0PBJVW8PUTc5sfzN9Tjh9xie26gjpnNCeW6Wg6V9qg4m8ijS13MrWiGTGzAfRdosvl?rdid=hGT7ASAEmeiZHoSx#,Prediction campaign,Carlcare Service (EG),2026-06-29,2026-06-29 10:00,37570,154,8,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-vs-New-Zealand-Prediction_Daily-Views.csv
Egypt vs New Zealand Prediction,https://www.facebook.com/CarlcareServiceEgypt/posts/pfbid0PBJVW8PUTc5sfzN9Tjh9xie26gjpnNCeW6Wg6V9qg4m8ijS13MrWiGTGzAfRdosvl?rdid=hGT7ASAEmeiZHoSx#,Prediction campaign,Carlcare Service (EG),2026-06-30,2026-06-30 10:00,37623,53,153,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-vs-New-Zealand-Prediction_Daily-Views.csv
Egypt vs New Zealand Prediction,https://www.facebook.com/CarlcareServiceEgypt/posts/pfbid0PBJVW8PUTc5sfzN9Tjh9xie26gjpnNCeW6Wg6V9qg4m8ijS13MrWiGTGzAfRdosvl?rdid=hGT7ASAEmeiZHoSx#,Prediction campaign,Carlcare Service (EG),2026-07-01,2026-07-01 10:00,37673,50,61,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-vs-New-Zealand-Prediction_Daily-Views.csv
Egypt vs New Zealand Prediction,https://www.facebook.com/CarlcareServiceEgypt/posts/pfbid0PBJVW8PUTc5sfzN9Tjh9xie26gjpnNCeW6Wg6V9qg4m8ijS13MrWiGTGzAfRdosvl?rdid=hGT7ASAEmeiZHoSx#,Prediction campaign,Carlcare Service (EG),2026-07-02,2026-07-02 10:00,37739,66,31,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-vs-New-Zealand-Prediction_Daily-Views.csv
Egypt vs New Zealand Prediction,https://www.facebook.com/CarlcareServiceEgypt/posts/pfbid0PBJVW8PUTc5sfzN9Tjh9xie26gjpnNCeW6Wg6V9qg4m8ijS13MrWiGTGzAfRdosvl?rdid=hGT7ASAEmeiZHoSx#,Prediction campaign,Carlcare Service (EG),2026-07-03,2026-07-03 10:00,37792,53,36,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-vs-New-Zealand-Prediction_Daily-Views.csv
Egypt vs New Zealand Prediction,https://www.facebook.com/CarlcareServiceEgypt/posts/pfbid0PBJVW8PUTc5sfzN9Tjh9xie26gjpnNCeW6Wg6V9qg4m8ijS13MrWiGTGzAfRdosvl?rdid=hGT7ASAEmeiZHoSx#,Prediction campaign,Carlcare Service (EG),2026-07-04,2026-07-04 10:00,37827,35,10,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-vs-New-Zealand-Prediction_Daily-Views.csv
Egypt vs New Zealand Prediction,https://www.facebook.com/CarlcareServiceEgypt/posts/pfbid0PBJVW8PUTc5sfzN9Tjh9xie26gjpnNCeW6Wg6V9qg4m8ijS13MrWiGTGzAfRdosvl?rdid=hGT7ASAEmeiZHoSx#,Prediction campaign,Carlcare Service (EG),2026-07-05,2026-07-05 10:00,37877,50,17,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-vs-New-Zealand-Prediction_Daily-Views.csv
Egypt vs New Zealand Prediction,https://www.facebook.com/CarlcareServiceEgypt/posts/pfbid0PBJVW8PUTc5sfzN9Tjh9xie26gjpnNCeW6Wg6V9qg4m8ijS13MrWiGTGzAfRdosvl?rdid=hGT7ASAEmeiZHoSx#,Prediction campaign,Carlcare Service (EG),2026-07-06,2026-07-06 10:00,37918,41,371,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-vs-New-Zealand-Prediction_Daily-Views.csv
Egypt vs New Zealand Prediction,https://www.facebook.com/CarlcareServiceEgypt/posts/pfbid0PBJVW8PUTc5sfzN9Tjh9xie26gjpnNCeW6Wg6V9qg4m8ijS13MrWiGTGzAfRdosvl?rdid=hGT7ASAEmeiZHoSx#,Prediction campaign,Carlcare Service (EG),2026-07-07,2026-07-07 10:00,37950,32,363,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-vs-New-Zealand-Prediction_Daily-Views.csv
Egypt vs New Zealand Prediction,https://www.facebook.com/CarlcareServiceEgypt/posts/pfbid0PBJVW8PUTc5sfzN9Tjh9xie26gjpnNCeW6Wg6V9qg4m8ijS13MrWiGTGzAfRdosvl?rdid=hGT7ASAEmeiZHoSx#,Prediction campaign,Carlcare Service (EG),2026-07-08,2026-07-08 10:00,37979,29,21,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-vs-New-Zealand-Prediction_Daily-Views.csv
Egypt vs New Zealand Prediction,https://www.facebook.com/CarlcareServiceEgypt/posts/pfbid0PBJVW8PUTc5sfzN9Tjh9xie26gjpnNCeW6Wg6V9qg4m8ijS13MrWiGTGzAfRdosvl?rdid=hGT7ASAEmeiZHoSx#,Prediction campaign,Carlcare Service (EG),2026-07-09,2026-07-09 10:00,38004,25,34,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-vs-New-Zealand-Prediction_Daily-Views.csv
Egypt vs New Zealand Prediction,https://www.facebook.com/CarlcareServiceEgypt/posts/pfbid0PBJVW8PUTc5sfzN9Tjh9xie26gjpnNCeW6Wg6V9qg4m8ijS13MrWiGTGzAfRdosvl?rdid=hGT7ASAEmeiZHoSx#,Prediction campaign,Carlcare Service (EG),2026-07-10,2026-07-10 10:00,38023,19,26,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-vs-New-Zealand-Prediction_Daily-Views.csv
Egypt World Cup Hype Post,https://www.facebook.com/share/p/14jKAMQPRKH/,Prediction campaign,Carlcare Service (EG),2026-07-05,2026-07-05 23:57,447,447,17,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-World-Cup-Hype-Post_Daily-Views.csv
Egypt World Cup Hype Post,https://www.facebook.com/share/p/14jKAMQPRKH/,Prediction campaign,Carlcare Service (EG),2026-07-06,2026-07-06 23:42,3971,3524,371,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-World-Cup-Hype-Post_Daily-Views.csv
Egypt World Cup Hype Post,https://www.facebook.com/share/p/14jKAMQPRKH/,Prediction campaign,Carlcare Service (EG),2026-07-07,2026-07-07 23:42,5278,1307,363,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-World-Cup-Hype-Post_Daily-Views.csv
Egypt World Cup Hype Post,https://www.facebook.com/share/p/14jKAMQPRKH/,Prediction campaign,Carlcare Service (EG),2026-07-08,2026-07-08 23:42,5656,378,21,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-World-Cup-Hype-Post_Daily-Views.csv
Egypt World Cup Hype Post,https://www.facebook.com/share/p/14jKAMQPRKH/,Prediction campaign,Carlcare Service (EG),2026-07-09,2026-07-09 23:42,5835,179,34,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-World-Cup-Hype-Post_Daily-Views.csv
Egypt World Cup Hype Post,https://www.facebook.com/share/p/14jKAMQPRKH/,Prediction campaign,Carlcare Service (EG),2026-07-10,2026-07-10 23:42,5939,104,26,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-World-Cup-Hype-Post_Daily-Views.csv
Egypt World Cup Hype Post,https://www.facebook.com/share/p/14jKAMQPRKH/,Prediction campaign,Carlcare Service (EG),2026-07-11,2026-07-11 23:42,6060,121,16,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-World-Cup-Hype-Post_Daily-Views.csv
Egypt World Cup Hype Post,https://www.facebook.com/share/p/14jKAMQPRKH/,Prediction campaign,Carlcare Service (EG),2026-07-12,2026-07-12 23:42,6274,214,9,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-World-Cup-Hype-Post_Daily-Views.csv
Egypt World Cup Hype Post,https://www.facebook.com/share/p/14jKAMQPRKH/,Prediction campaign,Carlcare Service (EG),2026-07-13,2026-07-13 23:42,6359,85,11,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-World-Cup-Hype-Post_Daily-Views.csv
